TotalTime(ms),Throughout(kbp),data,time
15486,0.014465,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:02:48Z
38164,0.011739,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:03:11Z
60851,0.011043,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:03:33Z
83533,0.010726,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:03:56Z
128906,0.008689,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:04:41Z
166600,0.008067,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:05:19Z
174275,0.008997,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:05:27Z
219649,0.008158,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:06:12Z
242337,0.008319,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:06:35Z
265021,0.008452,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:06:58Z
310398,0.007938,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:07:43Z
333083,0.008070,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:08:06Z
355775,0.008185,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:08:28Z
380448,0.008243,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:08:53Z
401149,0.008376,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:09:14Z
425956,0.008414,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:09:39Z
446513,0.008528,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:09:59Z
491892,0.008197,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:10:44Z
514573,0.008271,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:11:07Z
537257,0.008339,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:11:30Z
582632,0.008074,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:12:15Z
605318,0.008141,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:12:38Z
628002,0.008204,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:13:01Z
673381,0.007984,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:13:46Z
718750,0.007791,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:14:31Z
764127,0.007622,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:15:17Z
786822,0.007687,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:15:39Z
809491,0.007748,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:16:02Z
832716,0.007801,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:16:25Z
854868,0.007861,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:16:47Z
877560,0.007913,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:17:10Z
900240,0.007962,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:17:33Z
922976,0.008009,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:17:56Z
945612,0.008054,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:18:18Z
990987,0.007911,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:19:04Z
1013800,0.007954,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:19:26Z
1036365,0.007997,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:19:49Z
1059042,0.008037,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:20:12Z
1081736,0.008076,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:20:34Z
1127107,0.007950,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:21:20Z
1149795,0.007988,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:21:42Z
1172483,0.008024,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:22:05Z
1217861,0.007909,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:22:50Z
1263269,0.007802,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:23:36Z
1286404,0.007836,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:23:59Z
1308602,0.007874,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:24:21Z
1331280,0.007908,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:24:44Z
1353970,0.007941,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:25:07Z
1399346,0.007844,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:25:52Z
1422029,0.007876,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:26:15Z
1444723,0.007907,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:26:37Z
1490095,0.007817,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:27:23Z
1535499,0.007732,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:28:08Z
1580831,0.007652,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:28:53Z
1603524,0.007683,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:29:16Z
1626207,0.007714,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:29:39Z
1650927,0.007734,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:30:03Z
1671584,0.007772,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:30:24Z
1694269,0.007800,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:30:47Z
1716950,0.007828,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:31:09Z
1762329,0.007753,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:31:55Z
1807697,0.007683,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:32:40Z
1853078,0.007615,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:33:26Z
1875783,0.007643,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:33:48Z
1898450,0.007669,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:34:11Z
1936139,0.007636,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:34:49Z
1943821,0.007721,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:34:56Z
1966513,0.007746,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:35:19Z
1989198,0.007770,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:35:42Z
2034578,0.007707,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:36:27Z
2072259,0.007675,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:37:05Z
2079949,0.007754,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:37:12Z
2125313,0.007694,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:37:58Z
2148016,0.007717,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:38:21Z
2170702,0.007739,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:38:43Z
2216072,0.007682,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:39:29Z
2238750,0.007704,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:39:51Z
2261437,0.007726,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:40:14Z
2299127,0.007697,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:40:52Z
2306815,0.007768,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:40:59Z
2352190,0.007714,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:41:45Z
2397560,0.007661,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:42:30Z
2420249,0.007682,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:42:53Z
