Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),Main Min Current (mA),Main Min Power (mW),Main Min Voltage (V),Main Max Current (mA),Main Max Power (mW),Main Max Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V),USB Min Current (mA),USB Min Power (mW),USB Min Voltage (V),USB Max Current (mA),USB Max Power (mW),USB Max Voltage (V)
0.2000,-0.031,-0.1557,5.022,-0.061,-0.3062,0,58.769,0.0552,5.022,57.972,0,0,-0.061,-0.3062,0,58.769,0.0552,5.022
0.4000,-0.039,-0.1958,5.02,-0.061,-0.3062,0,58.769,0.0552,5.022,58.363,0,0,-0.061,-0.3062,0,58.769,0.0552,5.022
0.6000,-0.015,-0.0753,5.022,-0.061,-0.3062,0,58.795,0.0552,5.022,58.242,0,0,-0.061,-0.3062,0,58.795,0.0552,5.022
0.8000,-0.034,-0.1707,5.02,-0.066,-0.3313,0,58.795,0.0703,5.022,58.281,0,0,-0.066,-0.3313,0,58.795,0.0703,5.022
1.0000,-0.023,-0.1155,5.02,-0.066,-0.3313,0,58.795,0.0703,5.022,58.187,0,0,-0.066,-0.3313,0,58.795,0.0703,5.022
1.2000,-0.033,-0.1657,5.022,-0.069,-0.3465,0,58.795,0.0954,5.022,58.374,0,0,-0.069,-0.3465,0,58.795,0.0954,5.022
1.4000,-0.013,-0.0653,5.02,-0.069,-0.3465,0,58.795,0.0954,5.022,58.334,0,0,-0.069,-0.3465,0,58.795,0.0954,5.022
1.6000,-0.014,-0.0703,5.02,-0.073,-0.3665,0,58.795,0.0954,5.022,58.307,0,0,-0.073,-0.3665,0,58.795,0.0954,5.022
1.8000,-0.025,-0.1255,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.319,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
2.0000,-0.027,-0.1356,5.022,-0.073,-0.3665,0,58.795,0.0954,5.024,58.252,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
2.2000,-0.006,-0.0301,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.21,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
2.4000,-0.016,-0.0803,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.412,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
2.6000,-0.028,-0.1406,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.453,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
2.8000,-0.035,-0.1757,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.371,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
3.0000,-0.027,-0.1355,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.438,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
3.2000,-0.023,-0.1155,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.451,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
3.4000,-0.034,-0.1707,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.491,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
3.6000,-0.016,-0.0803,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.248,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
3.8000,-0.027,-0.1355,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.626,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
4.0000,-0.035,-0.1757,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.464,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
4.2000,-0.01,-0.0502,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.234,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
4.4000,-0.033,-0.1657,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.274,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
4.6000,-0.026,-0.1305,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.355,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
4.8000,-0.03,-0.1506,5.02,-0.073,-0.3665,0,58.795,0.0954,5.024,58.233,0,0,-0.073,-0.3665,0,58.795,0.0954,5.024
5.0000,-0.01,-0.0502,5.016,-0.073,-0.3665,0,72.808,0.1255,5.026,64.165,0,0,-0.073,-0.3665,0,72.808,0.1255,5.026
5.2000,-0.003,-0.0148,4.922,-0.073,-0.3665,0,180.537,0.1306,5.026,177.315,0,0,-0.073,-0.3665,0,180.537,0.1306,5.026
5.4000,-0.01,-0.0492,4.922,-0.073,-0.3665,0,180.537,0.1306,5.026,177.139,0,0,-0.073,-0.3665,0,180.537,0.1306,5.026
5.6000,-0.011,-0.0553,5.024,-0.073,-0.3665,0,180.537,0.1306,5.026,52.557,0,0,-0.073,-0.3665,0,180.537,0.1306,5.026
5.8000,-0.023,-0.1156,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.396,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
6.0000,-0.015,-0.0754,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.327,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
6.2000,0,0,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.219,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
6.4000,-0.019,-0.0955,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.341,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
6.6000,-0.023,-0.1156,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.219,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
6.8000,-0.028,-0.1407,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.017,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
7.0000,-0.011,-0.0553,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.152,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
7.2000,-0.017,-0.0854,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.192,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
7.4000,-0.032,-0.1608,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.233,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
7.6000,-0.017,-0.0853,5.016,-0.073,-0.3665,0,180.537,0.1306,5.028,64.853,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
7.8000,-0.021,-0.1055,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.125,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
8.0000,-0.006,-0.0302,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.369,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
8.2000,-0.028,-0.1407,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.18,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
8.4000,-0.018,-0.0905,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.315,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
8.6000,-0.044,-0.2211,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.328,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
8.8000,-0.008,-0.0402,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.139,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
9.0000,-0.009,-0.0452,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.288,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
9.2000,-0.014,-0.0704,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.234,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
9.4000,-0.022,-0.1106,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.422,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
9.6000,-0.016,-0.0804,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.262,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
9.8000,-0.027,-0.1357,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.343,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
10.0000,-0.018,-0.0905,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.611,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
10.2000,-0.017,-0.0854,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.436,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
10.4000,-0.014,-0.0703,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.436,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
10.6000,-0.011,-0.0553,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.584,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
10.8000,-0.021,-0.1055,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.625,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
11.0000,-0.015,-0.0754,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.653,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
11.2000,-0.018,-0.0905,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.612,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
11.4000,-0.011,-0.0553,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.558,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
11.6000,-0.02,-0.1005,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.585,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
11.8000,-0.01,-0.0502,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.666,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
12.0000,-0.022,-0.1106,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.68,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
12.2000,-0.008,-0.0402,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.626,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
12.4000,-0.012,-0.0603,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.868,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
12.6000,-0.014,-0.0704,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.652,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
12.8000,-0.023,-0.1156,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.422,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
13.0000,-0.025,-0.1257,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.733,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
13.2000,-0.027,-0.1357,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.746,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
13.4000,-0.029,-0.1458,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.598,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
13.6000,-0.02,-0.1005,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.583,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
13.8000,-0.045,-0.2261,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.624,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
14.0000,-0.024,-0.1206,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.408,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
14.2000,-0.017,-0.0854,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.475,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
14.4000,-0.011,-0.0553,5.024,-0.073,-0.3665,0,180.537,0.1306,5.028,52.489,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
14.6000,-0.006,-0.0302,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.448,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
14.8000,-0.007,-0.0352,5.026,-0.073,-0.3665,0,180.537,0.1306,5.028,52.314,0,0,-0.073,-0.3665,0,180.537,0.1306,5.028
15.0000,-0.023,-0.1156,5.024,-0.073,-0.3665,0,180.537,0.1357,5.028,52.489,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
15.2000,-0.012,-0.0603,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.381,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
15.4000,-0.02,-0.1005,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.368,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
15.6000,-0.014,-0.0703,5.024,-0.073,-0.3665,0,180.537,0.1357,5.028,52.314,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
15.8000,-0.008,-0.0402,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.381,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
16.0000,-0.016,-0.0804,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.178,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
16.2000,-0.015,-0.0754,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.407,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
16.4000,-0.022,-0.1105,5.024,-0.073,-0.3665,0,180.537,0.1357,5.028,52.299,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
16.6000,-0.013,-0.0653,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.353,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
16.8000,-0.027,-0.1357,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.313,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
17.0000,-0.014,-0.0703,5.024,-0.073,-0.3665,0,180.537,0.1357,5.028,52.313,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
17.2000,0.017,0.0854,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.272,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
17.4000,-0.008,-0.0402,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.151,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
17.6000,-0.014,-0.0704,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.34,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
17.8000,-0.007,-0.0344,4.92,-0.073,-0.3665,0,180.537,0.1357,5.028,177.203,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
18.0000,-0.024,-0.1181,4.92,-0.073,-0.3665,0,180.537,0.1357,5.028,176.988,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
18.2000,-0.023,-0.1156,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.407,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
18.4000,-0.011,-0.0553,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.515,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
18.6000,-0.013,-0.0653,5.024,-0.073,-0.3665,0,180.537,0.1357,5.028,52.395,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
18.8000,-0.019,-0.0955,5.024,-0.073,-0.3665,0,180.537,0.1357,5.028,52.381,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
19.0000,-0.015,-0.0754,5.026,-0.073,-0.3665,0,180.537,0.1357,5.028,52.502,0,0,-0.073,-0.3665,0,180.537,0.1357,5.028
19.2000,-0.026,-0.1306,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.691,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
19.4000,-0.015,-0.0754,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.381,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
19.6000,-0.04,-0.201,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.57,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
19.8000,-0.021,-0.1055,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.745,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
20.0000,-0.035,-0.1758,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.517,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
20.2000,-0.003,-0.015,5.014,-0.073,-0.3665,0,180.537,0.1407,5.028,65.365,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
20.4000,-0.03,-0.1508,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.732,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
20.6000,-0.028,-0.1407,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.786,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
20.8000,-0.012,-0.0603,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.839,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
21.0000,-0.002,-0.0101,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.866,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
21.2000,-0.008,-0.0402,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.718,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
21.4000,-0.012,-0.0603,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.624,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
21.6000,-0.014,-0.0704,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.907,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
21.8000,-0.027,-0.1357,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.88,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
22.0000,-0.009,-0.0452,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.57,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
22.2000,-0.022,-0.1105,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.705,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
22.4000,0.004,0.0201,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.718,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
22.6000,-0.03,-0.1507,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.624,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
22.8000,0,0,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.678,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
23.0000,-0.029,-0.1458,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.57,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
23.2000,-0.026,-0.1307,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.489,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
23.4000,-0.021,-0.1055,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.502,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
23.6000,-0.025,-0.1257,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.475,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
23.8000,-0.039,-0.196,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.651,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
24.0000,-0.031,-0.1557,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.368,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
24.2000,-0.007,-0.0352,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.529,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
24.4000,-0.013,-0.0653,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.475,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
24.6000,-0.013,-0.0653,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.326,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
24.8000,-0.025,-0.1256,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.448,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
25.0000,-0.002,-0.0101,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.421,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
25.2000,-0.009,-0.0452,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.137,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
25.4000,-0.014,-0.0704,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.245,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
25.6000,-0.025,-0.1256,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.259,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
25.8000,-0.015,-0.0754,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.34,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
26.0000,-0.032,-0.1608,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.353,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
26.2000,-0.02,-0.1005,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.354,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
26.4000,-0.025,-0.1256,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.368,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
26.6000,-0.015,-0.0754,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.192,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
26.8000,-0.031,-0.1557,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.367,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
27.0000,-0.023,-0.1156,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.501,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
27.2000,-0.025,-0.1257,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.434,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
27.4000,-0.017,-0.0854,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.367,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
27.6000,-0.022,-0.1105,5.024,-0.073,-0.3665,0,180.537,0.1407,5.028,52.474,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
27.8000,0.004,0.0201,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.609,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
28.0000,-0.01,-0.0503,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.556,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
28.2000,-0.021,-0.1055,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.57,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
28.4000,-0.019,-0.0955,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.745,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
28.6000,0,0,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.354,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
28.8000,-0.02,-0.1005,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.651,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
29.0000,-0.005,-0.0251,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.826,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
29.2000,-0.003,-0.0151,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.462,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
29.4000,-0.017,-0.0854,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.664,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
29.6000,-0.024,-0.1206,5.026,-0.073,-0.3665,0,180.537,0.1407,5.028,52.706,0,0,-0.073,-0.3665,0,180.537,0.1407,5.028
