TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,ExisTP1,IncreGain1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,ExisTP2,IncreGain2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,ExisTP3,IncreGain3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,ExisTP4,IncreGain4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,ExisTP5,IncreGain5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,ExisTP6,IncreGain6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,ExisTP7,IncreGain7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,ExisTP8,IncreGain8,time
299271,3,2.409862,2.983316,1.081127,3.163149,0.000000,0.000000,0.000000,0.000000,1.081127,0.897155,32.000000,7.000000,1.000000,0.648382,1.000000,6720.000000,3.239424,2009.422848,2.675395,1.000000,-1.200000,7.000000,1.000000,0.802672,1.000000,6720.000000,2.961408,1968.595968,2.730880,3.000000,-3.700000,10.000000,5.000000,0.993401,1.000000,6720.000000,6.543360,3149.475840,1.706951,5.000000,-6.100000,7.000000,1.000000,0.851057,1.000000,6720.000000,2.621952,1700.904960,3.160670,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:37:29Z
356490,0,3.165944,2.983316,1.081127,3.163149,0.000000,0.000000,0.000000,0.000000,1.081127,0.897290,32.000000,7.000000,1.000000,0.851809,1.000000,8064.000000,3.640320,2371.031040,2.834210,1.000000,-1.200000,7.000000,1.000000,0.802672,1.000000,7840.000000,3.295488,2269.936128,2.861755,3.000000,-1.200000,10.000000,5.000000,0.993401,1.000000,7840.000000,8.601600,4178.595840,1.554589,5.000000,-6.100000,7.000000,1.000000,0.851057,1.000000,7840.000000,2.956032,2002.245120,3.244358,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:38:26Z
357506,1,3.165944,2.766148,1.081127,3.163149,0.000000,0.000000,0.000000,0.000000,1.081127,0.897414,32.000000,7.000000,1.000000,0.851809,1.000000,8064.000000,3.640320,2371.031040,2.834210,1.000000,-1.200000,7.000000,0.000000,0.939792,1.000000,8064.000000,3.362304,2330.204160,2.883867,1.000000,-1.200000,10.000000,5.000000,0.993401,1.000000,7840.000000,8.601600,4178.595840,1.554589,5.000000,-6.100000,7.000000,1.000000,0.851057,1.000000,7840.000000,2.956032,2002.245120,3.244358,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:38:27Z
358509,2,3.165944,2.766148,2.790108,3.163149,0.000000,0.000000,0.000000,0.000000,2.766148,0.995781,32.000000,7.000000,1.000000,0.851809,1.000000,8064.000000,3.640320,2371.031040,2.834210,1.000000,-1.200000,7.000000,0.000000,0.939792,1.000000,8064.000000,3.362304,2330.204160,2.883867,1.000000,-1.200000,8.000000,3.000000,0.926781,1.000000,8064.000000,9.013248,4384.419840,1.532700,5.000000,-6.100000,7.000000,1.000000,0.851057,1.000000,7840.000000,2.956032,2002.245120,3.244358,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:38:28Z
359529,3,3.165944,2.766148,2.790108,2.821260,0.000000,0.000000,0.000000,0.000000,2.766148,0.996825,32.000000,7.000000,1.000000,0.851809,1.000000,8064.000000,3.640320,2371.031040,2.834210,1.000000,-1.200000,7.000000,0.000000,0.939792,1.000000,8064.000000,3.362304,2330.204160,2.883867,1.000000,-1.200000,8.000000,3.000000,0.926781,1.000000,8064.000000,9.013248,4384.419840,1.532700,5.000000,-6.100000,7.000000,1.000000,0.759071,1.000000,8064.000000,3.022848,2062.513152,3.258161,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:38:29Z
416773,0,2.782769,2.766148,2.790108,2.821260,0.000000,0.000000,0.000000,0.000000,2.766148,0.999949,32.000000,7.000000,0.000000,0.945439,1.000000,9408.000000,4.041216,2732.639232,2.950993,1.000000,-1.200000,7.000000,0.000000,0.939792,1.000000,9184.000000,3.696384,2710.721280,2.892219,1.000000,-0.000000,8.000000,3.000000,0.926781,1.000000,9184.000000,9.630208,4756.446720,1.648289,5.000000,-3.700000,7.000000,1.000000,0.759071,1.000000,9184.000000,3.356928,2363.853312,3.316619,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:39:26Z
417782,1,2.782769,2.781951,2.790108,2.821260,0.000000,0.000000,0.000000,0.000000,2.781951,0.999967,32.000000,7.000000,0.000000,0.945439,1.000000,9408.000000,4.041216,2732.639232,2.950993,1.000000,-1.200000,7.000000,0.000000,0.945161,1.000000,9408.000000,3.763200,2786.824704,2.893616,0.000000,-0.000000,8.000000,3.000000,0.926781,1.000000,9184.000000,9.630208,4756.446720,1.648289,5.000000,-3.700000,7.000000,1.000000,0.759071,1.000000,9184.000000,3.356928,2363.853312,3.316619,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:39:27Z
418795,2,2.782769,2.781951,3.078906,2.821260,0.000000,0.000000,0.000000,0.000000,2.781951,0.998137,32.000000,7.000000,0.000000,0.945439,1.000000,9408.000000,4.041216,2732.639232,2.950993,1.000000,-1.200000,7.000000,0.000000,0.945161,1.000000,9408.000000,3.763200,2786.824704,2.893616,0.000000,-0.000000,7.000000,1.000000,0.828391,1.000000,9408.000000,9.753600,4830.852096,1.669271,3.000000,-3.700000,7.000000,1.000000,0.759071,1.000000,9184.000000,3.356928,2363.853312,3.316619,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:39:28Z
419807,3,2.782769,2.781951,3.078906,2.724007,0.000000,0.000000,0.000000,0.000000,2.724007,0.997617,32.000000,7.000000,0.000000,0.945439,1.000000,9408.000000,4.041216,2732.639232,2.950993,1.000000,-1.200000,7.000000,0.000000,0.945161,1.000000,9408.000000,3.763200,2786.824704,2.893616,0.000000,-0.000000,7.000000,1.000000,0.828391,1.000000,9408.000000,9.753600,4830.852096,1.669271,3.000000,-3.700000,7.000000,1.000000,0.732904,1.000000,9408.000000,3.423744,2424.121344,3.326566,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:39:29Z
477054,0,2.814456,2.781951,3.078906,2.724007,0.000000,0.000000,0.000000,0.000000,2.724007,0.997722,32.000000,7.000000,0.000000,0.956204,1.000000,10752.000000,4.442112,3189.259776,2.949901,0.000000,-0.000000,7.000000,0.000000,0.945161,1.000000,10528.000000,4.097280,3167.341824,2.899592,0.000000,-0.000000,7.000000,1.000000,0.828391,1.000000,10528.000000,10.087680,5132.192256,1.789489,3.000000,-1.200000,7.000000,1.000000,0.732904,1.000000,10528.000000,3.757824,2725.461504,3.369705,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:40:26Z
478058,1,2.814456,2.754184,3.078906,2.724007,0.000000,0.000000,0.000000,0.000000,2.724007,0.997577,32.000000,7.000000,0.000000,0.956204,1.000000,10752.000000,4.442112,3189.259776,2.949901,0.000000,-0.000000,7.000000,0.000000,0.935727,1.000000,10752.000000,4.164096,3243.445248,2.900619,0.000000,-0.000000,7.000000,1.000000,0.828391,1.000000,10528.000000,10.087680,5132.192256,1.789489,3.000000,-1.200000,7.000000,1.000000,0.732904,1.000000,10528.000000,3.757824,2725.461504,3.369705,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:40:27Z
479072,2,2.814456,2.754184,3.134037,2.724007,0.000000,0.000000,0.000000,0.000000,2.724007,0.996738,32.000000,7.000000,0.000000,0.956204,1.000000,10752.000000,4.442112,3189.259776,2.949901,0.000000,-0.000000,7.000000,0.000000,0.935727,1.000000,10752.000000,4.164096,3243.445248,2.900619,0.000000,-0.000000,7.000000,1.000000,0.843224,1.000000,10752.000000,10.154496,5192.460288,1.811858,1.000000,-1.200000,7.000000,1.000000,0.732904,1.000000,10528.000000,3.757824,2725.461504,3.369705,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:40:28Z
480077,3,2.814456,2.754184,3.134037,2.737070,0.000000,0.000000,0.000000,0.000000,2.737070,0.996847,32.000000,7.000000,0.000000,0.956204,1.000000,10752.000000,4.442112,3189.259776,2.949901,0.000000,-0.000000,7.000000,0.000000,0.935727,1.000000,10752.000000,4.164096,3243.445248,2.900619,0.000000,-0.000000,7.000000,1.000000,0.843224,1.000000,10752.000000,10.154496,5192.460288,1.811858,1.000000,-1.200000,7.000000,1.000000,0.736419,1.000000,10752.000000,3.824640,2785.729536,3.377212,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:40:29Z
537300,0,2.719002,2.754184,3.134037,2.737070,0.000000,0.000000,0.000000,0.000000,2.719002,0.996315,32.000000,7.000000,0.000000,0.923774,1.000000,12096.000000,4.843008,3645.880320,2.949082,0.000000,-0.000000,7.000000,0.000000,0.935727,1.000000,11872.000000,4.498176,3623.962368,2.905107,0.000000,-0.000000,7.000000,1.000000,0.843224,1.000000,11872.000000,10.488576,5493.800448,1.916342,1.000000,-1.200000,7.000000,1.000000,0.736419,1.000000,11872.000000,4.158720,3087.069696,3.410354,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:41:27Z
538315,1,2.719002,2.775705,3.134037,2.737070,0.000000,0.000000,0.000000,0.000000,2.719002,0.996427,32.000000,7.000000,0.000000,0.923774,1.000000,12096.000000,4.843008,3645.880320,2.949082,0.000000,-0.000000,7.000000,0.000000,0.943039,1.000000,12096.000000,4.564992,3700.065792,2.905894,0.000000,-0.000000,7.000000,1.000000,0.843224,1.000000,11872.000000,10.488576,5493.800448,1.916342,1.000000,-1.200000,7.000000,1.000000,0.736419,1.000000,11872.000000,4.158720,3087.069696,3.410354,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:41:28Z
539321,2,2.719002,2.775705,2.815958,2.737070,0.000000,0.000000,0.000000,0.000000,2.719002,0.999818,32.000000,7.000000,0.000000,0.923774,1.000000,12096.000000,4.843008,3645.880320,2.949082,0.000000,-0.000000,7.000000,0.000000,0.943039,1.000000,12096.000000,4.564992,3700.065792,2.905894,0.000000,-0.000000,7.000000,1.000000,0.757644,1.000000,12096.000000,10.555392,5554.068480,1.935878,1.000000,-1.200000,7.000000,1.000000,0.736419,1.000000,11872.000000,4.158720,3087.069696,3.410354,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:41:29Z
540334,3,2.719002,2.775705,2.815958,2.822098,0.000000,0.000000,0.000000,0.000000,2.719002,0.999782,32.000000,7.000000,0.000000,0.923774,1.000000,12096.000000,4.843008,3645.880320,2.949082,0.000000,-0.000000,7.000000,0.000000,0.943039,1.000000,12096.000000,4.564992,3700.065792,2.905894,0.000000,-0.000000,7.000000,1.000000,0.757644,1.000000,12096.000000,10.555392,5554.068480,1.935878,1.000000,-1.200000,7.000000,1.000000,0.759296,1.000000,12096.000000,4.225536,3147.337728,3.416221,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:41:30Z
597604,0,2.732396,2.775705,2.815958,2.822098,0.000000,0.000000,0.000000,0.000000,2.732396,0.999833,32.000000,7.000000,1.000000,0.735161,1.000000,13440.000000,5.243904,4102.500864,2.948445,0.000000,-0.000000,7.000000,0.000000,0.943039,1.000000,13216.000000,4.899072,4080.582912,2.909388,0.000000,-0.000000,7.000000,1.000000,0.757644,1.000000,13216.000000,10.889472,5855.408640,2.027527,1.000000,-1.200000,7.000000,1.000000,0.759296,1.000000,13216.000000,4.559616,3448.677888,3.442479,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:42:27Z
598614,1,2.732396,2.884805,2.815958,2.822098,0.000000,0.000000,0.000000,0.000000,2.732396,0.999629,32.000000,7.000000,1.000000,0.735161,1.000000,13440.000000,5.243904,4102.500864,2.948445,0.000000,-0.000000,7.000000,1.000000,0.776168,1.000000,13440.000000,4.965888,4156.686336,2.910010,0.000000,-0.000000,7.000000,1.000000,0.757644,1.000000,13216.000000,10.889472,5855.408640,2.027527,1.000000,-1.200000,7.000000,1.000000,0.759296,1.000000,13216.000000,4.559616,3448.677888,3.442479,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:42:28Z
599615,2,2.732396,2.884805,2.823491,2.822098,0.000000,0.000000,0.000000,0.000000,2.732396,0.999628,32.000000,7.000000,1.000000,0.735161,1.000000,13440.000000,5.243904,4102.500864,2.948445,0.000000,-0.000000,7.000000,1.000000,0.776168,1.000000,13440.000000,4.965888,4156.686336,2.910010,0.000000,-0.000000,7.000000,1.000000,0.759671,1.000000,13440.000000,10.956288,5915.676672,2.044736,1.000000,-1.200000,7.000000,1.000000,0.759296,1.000000,13216.000000,4.559616,3448.677888,3.442479,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:42:29Z
600618,3,2.732396,2.884805,2.823491,2.772020,0.000000,0.000000,0.000000,0.000000,2.732396,0.999585,32.000000,7.000000,1.000000,0.735161,1.000000,13440.000000,5.243904,4102.500864,2.948445,0.000000,-0.000000,7.000000,1.000000,0.776168,1.000000,13440.000000,4.965888,4156.686336,2.910010,0.000000,-0.000000,7.000000,1.000000,0.759671,1.000000,13440.000000,10.956288,5915.676672,2.044736,1.000000,-1.200000,7.000000,1.000000,0.745822,1.000000,13440.000000,4.626432,3508.945920,3.447189,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T14:42:30Z
